shortname,compound_name,iso_name,area,conc_nm_in_env
Nit-Deep-Morn-T3-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",43983.200449141026,0.0033920978276637
Nit-Deep-Morn-T3-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Deep-Morn-T3-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",57849.19641773887,0.00415388547015591
Nit-Deep-Morn-T3-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Eve-T0-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",118920.79876414692,0.0080307045218889
Nit-Surf-Eve-T0-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Eve-T0-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",262533.0577815028,0.01692331389801632
Nit-Surf-Eve-T0-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Eve-T0-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",255119.4186380518,0.01418939319288093
Nit-Surf-Eve-T0-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Eve-T1-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",179672.7779500081,0.01001362174407177
Nit-Surf-Eve-T1-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Eve-T1-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",225617.15427070105,0.01425129532975615
Nit-Surf-Eve-T1-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Eve-T1-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",215394.8019042953,0.01232923774159274
Nit-Surf-Eve-T1-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Eve-T10-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",189861.6424154423,0.0131200230722255
Nit-Surf-Eve-T10-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Eve-T10-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",221557.9948452642,0.01475372286452798
Nit-Surf-Eve-T10-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Eve-T10-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",226036.06093752012,0.01471501064034338
Nit-Surf-Eve-T10-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Eve-T26-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",253462.71764482692,0.01792604568444727
Nit-Surf-Eve-T26-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",1313.7043197127564,9.291119368500637e-5
Nit-Surf-Eve-T26-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",242489.26324905505,0.01680035624673124
Nit-Surf-Eve-T26-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",2037.897235719739,1.411914040876771e-4
Nit-Surf-Eve-T26-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",168628.2836972983,0.0108286614283328
Nit-Surf-Eve-T26-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",1662.1371704808394,1.0673607221724011e-4
Nit-Surf-Eve-T3-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",325064.7396122538,0.02002724491083113
Nit-Surf-Eve-T3-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Eve-T3-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",171012.6287961327,0.01209019401799056
Nit-Surf-Eve-T3-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Eve-T3-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",197073.38555151736,0.0133223169892372
Nit-Surf-Eve-T3-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Morn-T0-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",191946.3544759513,0.01331896116667795
Nit-Surf-Morn-T0-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Morn-T0-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",241717.4685956768,0.01508723512812304
Nit-Surf-Morn-T0-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Morn-T0-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",361955.1052958155,0.02090498069540121
Nit-Surf-Morn-T0-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Morn-T1-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",401783.9503931345,0.02499725481906206
Nit-Surf-Morn-T1-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Morn-T1-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",315929.92205420247,0.02085973990237768
Nit-Surf-Morn-T1-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Morn-T1-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",1069528.1184056832,0.0702896131500931
Nit-Surf-Morn-T1-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",1106.2891129936745,7.270555345510758e-5
Nit-Surf-Morn-T10-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",198560.71905639523,0.01251515579097377
Nit-Surf-Morn-T10-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Morn-T10-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",238789.59506487907,0.01570951406438928
Nit-Surf-Morn-T10-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Morn-T10-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",283128.6851485899,0.02003644027946811
Nit-Surf-Morn-T10-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Morn-T26-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",261522.7941741866,0.01633985919217773
Nit-Surf-Morn-T26-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Morn-T26-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",407942.8986502936,0.02623591660266717
Nit-Surf-Morn-T26-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",889.9654075918498,5.723609429184916e-5
Nit-Surf-Morn-T26-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",403006.9497385567,0.02852299718490664
Nit-Surf-Morn-T26-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",2560.7016853534496,1.812348075141254e-4
Nit-Surf-Morn-T3-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",306489.2845577513,0.01666785975813857
Nit-Surf-Morn-T3-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Morn-T3-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",248712.3819942383,0.01663581177912109
Nit-Surf-Morn-T3-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Nit-Surf-Morn-T3-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",277637.7879083199,0.02036934139610115
Nit-Surf-Morn-T3-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Eve-T0-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",63345.515319844715,0.00374010334124359
Arg-Deep-Eve-T0-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Eve-T0-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",2507.2142438727315,1.4803321629596478e-4
Arg-Deep-Eve-T0-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Eve-T0-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",96166.7439577715,0.0056129487547074
Arg-Deep-Eve-T0-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Eve-T0-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",3874.533579203327,2.2614427330524005e-4
Arg-Deep-Eve-T0-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Eve-T0-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",113857.23659575947,0.00612678912515465
Arg-Deep-Eve-T0-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Eve-T0-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",5351.073852679124,2.879474512884401e-4
Arg-Deep-Eve-T0-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Eve-T10-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",94719.16420266392,0.00617205503718752
Arg-Deep-Eve-T10-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Eve-T10-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",4057.286812076138,2.6437941800466964e-4
Arg-Deep-Eve-T10-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Eve-T10-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",74370.31353976739,0.0040110021712547
Arg-Deep-Eve-T10-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Eve-T10-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",3723.448874456554,2.0081616990918257e-4
Arg-Deep-Eve-T10-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Eve-T10-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",109882.77978655834,0.00600696291491371
Arg-Deep-Eve-T10-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Eve-T10-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",4711.620708726355,2.5757021183332707e-4
Arg-Deep-Eve-T10-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Eve-T26-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",49069.63499742701,0.00296234849736219
Arg-Deep-Eve-T26-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Eve-T26-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",2068.2425559844028,1.2486041985480828e-4
Arg-Deep-Eve-T26-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Eve-T26-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",44206.45319000981,0.00306917385629141
Arg-Deep-Eve-T26-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Eve-T26-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",1315.649848376528,9.134318243797793e-5
Arg-Deep-Eve-T26-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Eve-T26-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",181350.4888284004,0.00958708296202007
Arg-Deep-Eve-T26-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Eve-T26-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",8054.044725116935,4.257766023039468e-4
Arg-Deep-Eve-T26-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Eve-T3-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",84900.94551874397,0.00449029490244105
Arg-Deep-Eve-T3-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Eve-T3-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",3200.805253648733,1.6928621261340772e-4
Arg-Deep-Eve-T3-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Eve-T3-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",92917.18050653407,0.00548655080095253
Arg-Deep-Eve-T3-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Eve-T3-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",4117.80402563997,2.4314707841841787e-4
Arg-Deep-Eve-T3-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Eve-T3-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",63006.422178768626,0.00365901093156156
Arg-Deep-Eve-T3-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Eve-T3-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",2478.4835401051423,1.4393450783809205e-4
Arg-Deep-Eve-T3-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Eve-T73-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",55197.5659001882,0.0030315751834101
Arg-Deep-Eve-T73-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Eve-T73-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",2016.741471154245,1.1076400373090255e-4
Arg-Deep-Eve-T73-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Eve-T73-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",57278.20464276033,0.00344944023850094
Arg-Deep-Eve-T73-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Eve-T73-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",2054.596459140612,1.2373306293805017e-4
Arg-Deep-Eve-T73-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Eve-T73-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",17273.57212391187,0.00143280807926906
Arg-Deep-Eve-T73-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Eve-T73-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",611.6136082241484,5.0732119156833904e-5
Arg-Deep-Eve-T73-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Morn-T0-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",119561.6855013812,0.00675321748952213
Arg-Deep-Morn-T0-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Morn-T0-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",5589.320029302267,3.157022554352027e-4
Arg-Deep-Morn-T0-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Morn-T0-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",85290.26452066314,0.00397976642657722
Arg-Deep-Morn-T0-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Morn-T0-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",4018.7383080417562,1.8752011012545947e-4
Arg-Deep-Morn-T0-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Morn-T0-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",79244.65266098533,0.00398209017217482
Arg-Deep-Morn-T0-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Morn-T0-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",3359.3501716553383,1.688093121017433e-4
Arg-Deep-Morn-T0-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Morn-T10-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",52245.76579339354,0.00294541194865533
Arg-Deep-Morn-T10-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Morn-T10-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",1885.617972225641,1.0630376685367542e-4
Arg-Deep-Morn-T10-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Morn-T10-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",62370.50677246059,0.0036175751769802
Arg-Deep-Morn-T10-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Morn-T10-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",2704.328229632939,1.5685475684232565e-4
Arg-Deep-Morn-T10-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Morn-T10-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",66941.7452334046,0.00406279787739531
Arg-Deep-Morn-T10-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Morn-T10-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",2453.2188662442663,1.4888964080353461e-4
Arg-Deep-Morn-T10-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Morn-T26-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",62824.17094192411,0.00344439922218317
Arg-Deep-Morn-T26-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Morn-T26-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",2441.0164457044125,1.3383121529280463e-4
Arg-Deep-Morn-T26-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Morn-T26-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",58327.66461892239,0.00397266880038183
Arg-Deep-Morn-T26-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Morn-T26-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",2302.522287133509,1.5682367041507824e-4
Arg-Deep-Morn-T26-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Morn-T26-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",43828.8331017723,0.00298679267373363
Arg-Deep-Morn-T26-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Morn-T26-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",1841.9168055242235,1.2552065001575734e-4
Arg-Deep-Morn-T26-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Morn-T3-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",101318.62437001608,0.00630444489678358
Arg-Deep-Morn-T3-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Morn-T3-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",4081.105356017863,2.53942490780571e-4
Arg-Deep-Morn-T3-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Morn-T3-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",53896.08014461115,0.00295500968189779
Arg-Deep-Morn-T3-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Morn-T3-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",2410.416399263862,1.3215810459904292e-4
Arg-Deep-Morn-T3-B,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Morn-T3-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",67136.29695110893,0.00383600091691583
Arg-Deep-Morn-T3-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Morn-T3-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",2713.640033122042,1.5505063770222905e-4
Arg-Deep-Morn-T3-C,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N1",0,0
Arg-Deep-Morn-T73-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N0",31380.156049911253,0.00228606494897232
Arg-Deep-Morn-T73-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C0, 15N1",0,0
Arg-Deep-Morn-T73-A,(3-Carboxypropyl)trimethylammonium,"(3-Carboxypropyl)trimethylammonium, 13C1, 15N0",1245.526245244384,9.073740384686011e-5
