filepath,filename,shortname,samp_type,IS_type,polarity,amendment,depth,startime,timepoint,tripl,cast,station
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T10-B-noIS-neg.mzML,210813_Smp_Nit-Deep-Eve-T10-B-noIS-neg.mzML,Nit-Deep-Eve-T10-B.mzML,Smp,noIS,neg,Nit,Deep,Eve,T10,B,11,2
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T10-B-wIS.mzML,210813_Smp_Nit-Deep-Eve-T10-B-wIS.mzML,Nit-Deep-Eve-T10-B.mzML,Smp,wIS,neg,Nit,Deep,Eve,T10,B,11,2
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T10-C-noIS-neg.mzML,210813_Smp_Nit-Deep-Eve-T10-C-noIS-neg.mzML,Nit-Deep-Eve-T10-C.mzML,Smp,noIS,neg,Nit,Deep,Eve,T10,C,11,2
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T10-C-wIS.mzML,210813_Smp_Nit-Deep-Eve-T10-C-wIS.mzML,Nit-Deep-Eve-T10-C.mzML,Smp,wIS,neg,Nit,Deep,Eve,T10,C,11,2
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T26-A-noIS-neg.mzML,210813_Smp_Nit-Deep-Eve-T26-A-noIS-neg.mzML,Nit-Deep-Eve-T26-A.mzML,Smp,noIS,neg,Nit,Deep,Eve,T26,A,11,2
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T26-A-wIS.mzML,210813_Smp_Nit-Deep-Eve-T26-A-wIS.mzML,Nit-Deep-Eve-T26-A.mzML,Smp,wIS,neg,Nit,Deep,Eve,T26,A,11,2
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T26-B-noIS-neg.mzML,210813_Smp_Nit-Deep-Eve-T26-B-noIS-neg.mzML,Nit-Deep-Eve-T26-B.mzML,Smp,noIS,neg,Nit,Deep,Eve,T26,B,11,2
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T26-B-wIS.mzML,210813_Smp_Nit-Deep-Eve-T26-B-wIS.mzML,Nit-Deep-Eve-T26-B.mzML,Smp,wIS,neg,Nit,Deep,Eve,T26,B,11,2
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T26-C-noIS-neg.mzML,210813_Smp_Nit-Deep-Eve-T26-C-noIS-neg.mzML,Nit-Deep-Eve-T26-C.mzML,Smp,noIS,neg,Nit,Deep,Eve,T26,C,11,2
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T26-C-wIS.mzML,210813_Smp_Nit-Deep-Eve-T26-C-wIS.mzML,Nit-Deep-Eve-T26-C.mzML,Smp,wIS,neg,Nit,Deep,Eve,T26,C,11,2
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T3-A-noIS-neg.mzML,210813_Smp_Nit-Deep-Eve-T3-A-noIS-neg.mzML,Nit-Deep-Eve-T3-A.mzML,Smp,noIS,neg,Nit,Deep,Eve,T3,A,11,2
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T3-A-wIS.mzML,210813_Smp_Nit-Deep-Eve-T3-A-wIS.mzML,Nit-Deep-Eve-T3-A.mzML,Smp,wIS,neg,Nit,Deep,Eve,T3,A,11,2
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T3-B-noIS-neg.mzML,210813_Smp_Nit-Deep-Eve-T3-B-noIS-neg.mzML,Nit-Deep-Eve-T3-B.mzML,Smp,noIS,neg,Nit,Deep,Eve,T3,B,11,2
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T3-B-wIS.mzML,210813_Smp_Nit-Deep-Eve-T3-B-wIS.mzML,Nit-Deep-Eve-T3-B.mzML,Smp,wIS,neg,Nit,Deep,Eve,T3,B,11,2
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T3-C-noIS-neg.mzML,210813_Smp_Nit-Deep-Eve-T3-C-noIS-neg.mzML,Nit-Deep-Eve-T3-C.mzML,Smp,noIS,neg,Nit,Deep,Eve,T3,C,11,2
mzMLs/neg/210813_Smp_Nit-Deep-Eve-T3-C-wIS.mzML,210813_Smp_Nit-Deep-Eve-T3-C-wIS.mzML,Nit-Deep-Eve-T3-C.mzML,Smp,wIS,neg,Nit,Deep,Eve,T3,C,11,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T0-A-noIS-neg.mzML,210813_Smp_Nit-Deep-Morn-T0-A-noIS-neg.mzML,Nit-Deep-Morn-T0-A.mzML,Smp,noIS,neg,Nit,Deep,Morn,T0,A,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T0-A-wIS.mzML,210813_Smp_Nit-Deep-Morn-T0-A-wIS.mzML,Nit-Deep-Morn-T0-A.mzML,Smp,wIS,neg,Nit,Deep,Morn,T0,A,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T0-B-noIS-neg.mzML,210813_Smp_Nit-Deep-Morn-T0-B-noIS-neg.mzML,Nit-Deep-Morn-T0-B.mzML,Smp,noIS,neg,Nit,Deep,Morn,T0,B,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T0-B-wIS.mzML,210813_Smp_Nit-Deep-Morn-T0-B-wIS.mzML,Nit-Deep-Morn-T0-B.mzML,Smp,wIS,neg,Nit,Deep,Morn,T0,B,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T0-C-noIS-neg.mzML,210813_Smp_Nit-Deep-Morn-T0-C-noIS-neg.mzML,Nit-Deep-Morn-T0-C.mzML,Smp,noIS,neg,Nit,Deep,Morn,T0,C,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T0-C-wIS.mzML,210813_Smp_Nit-Deep-Morn-T0-C-wIS.mzML,Nit-Deep-Morn-T0-C.mzML,Smp,wIS,neg,Nit,Deep,Morn,T0,C,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T1-A-noIS-neg.mzML,210813_Smp_Nit-Deep-Morn-T1-A-noIS-neg.mzML,Nit-Deep-Morn-T1-A.mzML,Smp,noIS,neg,Nit,Deep,Morn,T1,A,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T1-A-wIS.mzML,210813_Smp_Nit-Deep-Morn-T1-A-wIS.mzML,Nit-Deep-Morn-T1-A.mzML,Smp,wIS,neg,Nit,Deep,Morn,T1,A,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T1-B-noIS-neg.mzML,210813_Smp_Nit-Deep-Morn-T1-B-noIS-neg.mzML,Nit-Deep-Morn-T1-B.mzML,Smp,noIS,neg,Nit,Deep,Morn,T1,B,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T1-B-wIS.mzML,210813_Smp_Nit-Deep-Morn-T1-B-wIS.mzML,Nit-Deep-Morn-T1-B.mzML,Smp,wIS,neg,Nit,Deep,Morn,T1,B,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T1-C-noIS-neg.mzML,210813_Smp_Nit-Deep-Morn-T1-C-noIS-neg.mzML,Nit-Deep-Morn-T1-C.mzML,Smp,noIS,neg,Nit,Deep,Morn,T1,C,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T1-C-wIS.mzML,210813_Smp_Nit-Deep-Morn-T1-C-wIS.mzML,Nit-Deep-Morn-T1-C.mzML,Smp,wIS,neg,Nit,Deep,Morn,T1,C,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T10-A-noIS-neg.mzML,210813_Smp_Nit-Deep-Morn-T10-A-noIS-neg.mzML,Nit-Deep-Morn-T10-A.mzML,Smp,noIS,neg,Nit,Deep,Morn,T10,A,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T10-A-wIS.mzML,210813_Smp_Nit-Deep-Morn-T10-A-wIS.mzML,Nit-Deep-Morn-T10-A.mzML,Smp,wIS,neg,Nit,Deep,Morn,T10,A,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T10-B-noIS-neg.mzML,210813_Smp_Nit-Deep-Morn-T10-B-noIS-neg.mzML,Nit-Deep-Morn-T10-B.mzML,Smp,noIS,neg,Nit,Deep,Morn,T10,B,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T10-B-wIS.mzML,210813_Smp_Nit-Deep-Morn-T10-B-wIS.mzML,Nit-Deep-Morn-T10-B.mzML,Smp,wIS,neg,Nit,Deep,Morn,T10,B,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T10-C-noIS-neg.mzML,210813_Smp_Nit-Deep-Morn-T10-C-noIS-neg.mzML,Nit-Deep-Morn-T10-C.mzML,Smp,noIS,neg,Nit,Deep,Morn,T10,C,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T10-C-wIS.mzML,210813_Smp_Nit-Deep-Morn-T10-C-wIS.mzML,Nit-Deep-Morn-T10-C.mzML,Smp,wIS,neg,Nit,Deep,Morn,T10,C,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T26-A-noIS-neg.mzML,210813_Smp_Nit-Deep-Morn-T26-A-noIS-neg.mzML,Nit-Deep-Morn-T26-A.mzML,Smp,noIS,neg,Nit,Deep,Morn,T26,A,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T26-A-wIS.mzML,210813_Smp_Nit-Deep-Morn-T26-A-wIS.mzML,Nit-Deep-Morn-T26-A.mzML,Smp,wIS,neg,Nit,Deep,Morn,T26,A,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T26-B-noIS-neg.mzML,210813_Smp_Nit-Deep-Morn-T26-B-noIS-neg.mzML,Nit-Deep-Morn-T26-B.mzML,Smp,noIS,neg,Nit,Deep,Morn,T26,B,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T26-B-wIS.mzML,210813_Smp_Nit-Deep-Morn-T26-B-wIS.mzML,Nit-Deep-Morn-T26-B.mzML,Smp,wIS,neg,Nit,Deep,Morn,T26,B,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T26-C-noIS-neg.mzML,210813_Smp_Nit-Deep-Morn-T26-C-noIS-neg.mzML,Nit-Deep-Morn-T26-C.mzML,Smp,noIS,neg,Nit,Deep,Morn,T26,C,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T26-C-wIS.mzML,210813_Smp_Nit-Deep-Morn-T26-C-wIS.mzML,Nit-Deep-Morn-T26-C.mzML,Smp,wIS,neg,Nit,Deep,Morn,T26,C,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T3-A-noIS-neg.mzML,210813_Smp_Nit-Deep-Morn-T3-A-noIS-neg.mzML,Nit-Deep-Morn-T3-A.mzML,Smp,noIS,neg,Nit,Deep,Morn,T3,A,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T3-A-wIS.mzML,210813_Smp_Nit-Deep-Morn-T3-A-wIS.mzML,Nit-Deep-Morn-T3-A.mzML,Smp,wIS,neg,Nit,Deep,Morn,T3,A,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T3-B-noIS-neg.mzML,210813_Smp_Nit-Deep-Morn-T3-B-noIS-neg.mzML,Nit-Deep-Morn-T3-B.mzML,Smp,noIS,neg,Nit,Deep,Morn,T3,B,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T3-B-wIS.mzML,210813_Smp_Nit-Deep-Morn-T3-B-wIS.mzML,Nit-Deep-Morn-T3-B.mzML,Smp,wIS,neg,Nit,Deep,Morn,T3,B,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T3-C-noIS-neg.mzML,210813_Smp_Nit-Deep-Morn-T3-C-noIS-neg.mzML,Nit-Deep-Morn-T3-C.mzML,Smp,noIS,neg,Nit,Deep,Morn,T3,C,9,2
mzMLs/neg/210813_Smp_Nit-Deep-Morn-T3-C-wIS.mzML,210813_Smp_Nit-Deep-Morn-T3-C-wIS.mzML,Nit-Deep-Morn-T3-C.mzML,Smp,wIS,neg,Nit,Deep,Morn,T3,C,9,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T0-A-noIS-neg.mzML,210813_Smp_Nit-Surf-Eve-T0-A-noIS-neg.mzML,Nit-Surf-Eve-T0-A.mzML,Smp,noIS,neg,Nit,Surf,Eve,T0,A,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T0-A-wIS.mzML,210813_Smp_Nit-Surf-Eve-T0-A-wIS.mzML,Nit-Surf-Eve-T0-A.mzML,Smp,wIS,neg,Nit,Surf,Eve,T0,A,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T0-B-noIS-neg.mzML,210813_Smp_Nit-Surf-Eve-T0-B-noIS-neg.mzML,Nit-Surf-Eve-T0-B.mzML,Smp,noIS,neg,Nit,Surf,Eve,T0,B,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T0-B-wIS.mzML,210813_Smp_Nit-Surf-Eve-T0-B-wIS.mzML,Nit-Surf-Eve-T0-B.mzML,Smp,wIS,neg,Nit,Surf,Eve,T0,B,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T0-C-noIS-neg.mzML,210813_Smp_Nit-Surf-Eve-T0-C-noIS-neg.mzML,Nit-Surf-Eve-T0-C.mzML,Smp,noIS,neg,Nit,Surf,Eve,T0,C,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T0-C-wIS.mzML,210813_Smp_Nit-Surf-Eve-T0-C-wIS.mzML,Nit-Surf-Eve-T0-C.mzML,Smp,wIS,neg,Nit,Surf,Eve,T0,C,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T1-A-noIS-neg.mzML,210813_Smp_Nit-Surf-Eve-T1-A-noIS-neg.mzML,Nit-Surf-Eve-T1-A.mzML,Smp,noIS,neg,Nit,Surf,Eve,T1,A,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T1-A-wIS.mzML,210813_Smp_Nit-Surf-Eve-T1-A-wIS.mzML,Nit-Surf-Eve-T1-A.mzML,Smp,wIS,neg,Nit,Surf,Eve,T1,A,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T1-B-noIS-neg.mzML,210813_Smp_Nit-Surf-Eve-T1-B-noIS-neg.mzML,Nit-Surf-Eve-T1-B.mzML,Smp,noIS,neg,Nit,Surf,Eve,T1,B,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T1-B-wIS.mzML,210813_Smp_Nit-Surf-Eve-T1-B-wIS.mzML,Nit-Surf-Eve-T1-B.mzML,Smp,wIS,neg,Nit,Surf,Eve,T1,B,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T1-C-noIS-neg.mzML,210813_Smp_Nit-Surf-Eve-T1-C-noIS-neg.mzML,Nit-Surf-Eve-T1-C.mzML,Smp,noIS,neg,Nit,Surf,Eve,T1,C,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T1-C-wIS.mzML,210813_Smp_Nit-Surf-Eve-T1-C-wIS.mzML,Nit-Surf-Eve-T1-C.mzML,Smp,wIS,neg,Nit,Surf,Eve,T1,C,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T10-A-noIS-neg.mzML,210813_Smp_Nit-Surf-Eve-T10-A-noIS-neg.mzML,Nit-Surf-Eve-T10-A.mzML,Smp,noIS,neg,Nit,Surf,Eve,T10,A,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T10-A-wIS.mzML,210813_Smp_Nit-Surf-Eve-T10-A-wIS.mzML,Nit-Surf-Eve-T10-A.mzML,Smp,wIS,neg,Nit,Surf,Eve,T10,A,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T10-B-noIS-neg.mzML,210813_Smp_Nit-Surf-Eve-T10-B-noIS-neg.mzML,Nit-Surf-Eve-T10-B.mzML,Smp,noIS,neg,Nit,Surf,Eve,T10,B,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T10-B-wIS.mzML,210813_Smp_Nit-Surf-Eve-T10-B-wIS.mzML,Nit-Surf-Eve-T10-B.mzML,Smp,wIS,neg,Nit,Surf,Eve,T10,B,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T10-C-noIS-neg.mzML,210813_Smp_Nit-Surf-Eve-T10-C-noIS-neg.mzML,Nit-Surf-Eve-T10-C.mzML,Smp,noIS,neg,Nit,Surf,Eve,T10,C,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T10-C-wIS.mzML,210813_Smp_Nit-Surf-Eve-T10-C-wIS.mzML,Nit-Surf-Eve-T10-C.mzML,Smp,wIS,neg,Nit,Surf,Eve,T10,C,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T26-A-noIS-neg.mzML,210813_Smp_Nit-Surf-Eve-T26-A-noIS-neg.mzML,Nit-Surf-Eve-T26-A.mzML,Smp,noIS,neg,Nit,Surf,Eve,T26,A,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T26-A-wIS.mzML,210813_Smp_Nit-Surf-Eve-T26-A-wIS.mzML,Nit-Surf-Eve-T26-A.mzML,Smp,wIS,neg,Nit,Surf,Eve,T26,A,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T26-B-noIS-neg.mzML,210813_Smp_Nit-Surf-Eve-T26-B-noIS-neg.mzML,Nit-Surf-Eve-T26-B.mzML,Smp,noIS,neg,Nit,Surf,Eve,T26,B,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T26-B-wIS.mzML,210813_Smp_Nit-Surf-Eve-T26-B-wIS.mzML,Nit-Surf-Eve-T26-B.mzML,Smp,wIS,neg,Nit,Surf,Eve,T26,B,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T26-C-noIS-neg.mzML,210813_Smp_Nit-Surf-Eve-T26-C-noIS-neg.mzML,Nit-Surf-Eve-T26-C.mzML,Smp,noIS,neg,Nit,Surf,Eve,T26,C,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T26-C-wIS.mzML,210813_Smp_Nit-Surf-Eve-T26-C-wIS.mzML,Nit-Surf-Eve-T26-C.mzML,Smp,wIS,neg,Nit,Surf,Eve,T26,C,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T3-A-noIS-neg.mzML,210813_Smp_Nit-Surf-Eve-T3-A-noIS-neg.mzML,Nit-Surf-Eve-T3-A.mzML,Smp,noIS,neg,Nit,Surf,Eve,T3,A,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T3-A-wIS.mzML,210813_Smp_Nit-Surf-Eve-T3-A-wIS.mzML,Nit-Surf-Eve-T3-A.mzML,Smp,wIS,neg,Nit,Surf,Eve,T3,A,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T3-B-noIS-neg.mzML,210813_Smp_Nit-Surf-Eve-T3-B-noIS-neg.mzML,Nit-Surf-Eve-T3-B.mzML,Smp,noIS,neg,Nit,Surf,Eve,T3,B,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T3-B-wIS.mzML,210813_Smp_Nit-Surf-Eve-T3-B-wIS.mzML,Nit-Surf-Eve-T3-B.mzML,Smp,wIS,neg,Nit,Surf,Eve,T3,B,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T3-C-noIS-neg.mzML,210813_Smp_Nit-Surf-Eve-T3-C-noIS-neg.mzML,Nit-Surf-Eve-T3-C.mzML,Smp,noIS,neg,Nit,Surf,Eve,T3,C,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Eve-T3-C-wIS.mzML,210813_Smp_Nit-Surf-Eve-T3-C-wIS.mzML,Nit-Surf-Eve-T3-C.mzML,Smp,wIS,neg,Nit,Surf,Eve,T3,C,5,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T0-A-noIS-neg.mzML,210813_Smp_Nit-Surf-Morn-T0-A-noIS-neg.mzML,Nit-Surf-Morn-T0-A.mzML,Smp,noIS,neg,Nit,Surf,Morn,T0,A,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T0-A-wIS.mzML,210813_Smp_Nit-Surf-Morn-T0-A-wIS.mzML,Nit-Surf-Morn-T0-A.mzML,Smp,wIS,neg,Nit,Surf,Morn,T0,A,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T0-B-noIS-neg.mzML,210813_Smp_Nit-Surf-Morn-T0-B-noIS-neg.mzML,Nit-Surf-Morn-T0-B.mzML,Smp,noIS,neg,Nit,Surf,Morn,T0,B,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T0-B-wIS.mzML,210813_Smp_Nit-Surf-Morn-T0-B-wIS.mzML,Nit-Surf-Morn-T0-B.mzML,Smp,wIS,neg,Nit,Surf,Morn,T0,B,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T0-C-noIS-neg.mzML,210813_Smp_Nit-Surf-Morn-T0-C-noIS-neg.mzML,Nit-Surf-Morn-T0-C.mzML,Smp,noIS,neg,Nit,Surf,Morn,T0,C,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T0-C-wIS.mzML,210813_Smp_Nit-Surf-Morn-T0-C-wIS.mzML,Nit-Surf-Morn-T0-C.mzML,Smp,wIS,neg,Nit,Surf,Morn,T0,C,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T1-A-noIS-neg.mzML,210813_Smp_Nit-Surf-Morn-T1-A-noIS-neg.mzML,Nit-Surf-Morn-T1-A.mzML,Smp,noIS,neg,Nit,Surf,Morn,T1,A,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T1-A-wIS.mzML,210813_Smp_Nit-Surf-Morn-T1-A-wIS.mzML,Nit-Surf-Morn-T1-A.mzML,Smp,wIS,neg,Nit,Surf,Morn,T1,A,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T1-B-noIS-neg.mzML,210813_Smp_Nit-Surf-Morn-T1-B-noIS-neg.mzML,Nit-Surf-Morn-T1-B.mzML,Smp,noIS,neg,Nit,Surf,Morn,T1,B,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T1-B-wIS.mzML,210813_Smp_Nit-Surf-Morn-T1-B-wIS.mzML,Nit-Surf-Morn-T1-B.mzML,Smp,wIS,neg,Nit,Surf,Morn,T1,B,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T1-C-noIS-neg.mzML,210813_Smp_Nit-Surf-Morn-T1-C-noIS-neg.mzML,Nit-Surf-Morn-T1-C.mzML,Smp,noIS,neg,Nit,Surf,Morn,T1,C,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T1-C-wIS.mzML,210813_Smp_Nit-Surf-Morn-T1-C-wIS.mzML,Nit-Surf-Morn-T1-C.mzML,Smp,wIS,neg,Nit,Surf,Morn,T1,C,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T10-A-noIS-neg.mzML,210813_Smp_Nit-Surf-Morn-T10-A-noIS-neg.mzML,Nit-Surf-Morn-T10-A.mzML,Smp,noIS,neg,Nit,Surf,Morn,T10,A,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T10-A-wIS.mzML,210813_Smp_Nit-Surf-Morn-T10-A-wIS.mzML,Nit-Surf-Morn-T10-A.mzML,Smp,wIS,neg,Nit,Surf,Morn,T10,A,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T10-B-noIS-neg.mzML,210813_Smp_Nit-Surf-Morn-T10-B-noIS-neg.mzML,Nit-Surf-Morn-T10-B.mzML,Smp,noIS,neg,Nit,Surf,Morn,T10,B,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T10-B-wIS.mzML,210813_Smp_Nit-Surf-Morn-T10-B-wIS.mzML,Nit-Surf-Morn-T10-B.mzML,Smp,wIS,neg,Nit,Surf,Morn,T10,B,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T10-C-noIS-neg.mzML,210813_Smp_Nit-Surf-Morn-T10-C-noIS-neg.mzML,Nit-Surf-Morn-T10-C.mzML,Smp,noIS,neg,Nit,Surf,Morn,T10,C,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T10-C-wIS.mzML,210813_Smp_Nit-Surf-Morn-T10-C-wIS.mzML,Nit-Surf-Morn-T10-C.mzML,Smp,wIS,neg,Nit,Surf,Morn,T10,C,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T26-A-noIS-neg.mzML,210813_Smp_Nit-Surf-Morn-T26-A-noIS-neg.mzML,Nit-Surf-Morn-T26-A.mzML,Smp,noIS,neg,Nit,Surf,Morn,T26,A,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T26-A-wIS.mzML,210813_Smp_Nit-Surf-Morn-T26-A-wIS.mzML,Nit-Surf-Morn-T26-A.mzML,Smp,wIS,neg,Nit,Surf,Morn,T26,A,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T26-B-noIS-neg.mzML,210813_Smp_Nit-Surf-Morn-T26-B-noIS-neg.mzML,Nit-Surf-Morn-T26-B.mzML,Smp,noIS,neg,Nit,Surf,Morn,T26,B,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T26-B-wIS.mzML,210813_Smp_Nit-Surf-Morn-T26-B-wIS.mzML,Nit-Surf-Morn-T26-B.mzML,Smp,wIS,neg,Nit,Surf,Morn,T26,B,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T26-C-noIS-neg.mzML,210813_Smp_Nit-Surf-Morn-T26-C-noIS-neg.mzML,Nit-Surf-Morn-T26-C.mzML,Smp,noIS,neg,Nit,Surf,Morn,T26,C,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T26-C-wIS.mzML,210813_Smp_Nit-Surf-Morn-T26-C-wIS.mzML,Nit-Surf-Morn-T26-C.mzML,Smp,wIS,neg,Nit,Surf,Morn,T26,C,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T3-A-noIS-neg.mzML,210813_Smp_Nit-Surf-Morn-T3-A-noIS-neg.mzML,Nit-Surf-Morn-T3-A.mzML,Smp,noIS,neg,Nit,Surf,Morn,T3,A,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T3-A-wIS.mzML,210813_Smp_Nit-Surf-Morn-T3-A-wIS.mzML,Nit-Surf-Morn-T3-A.mzML,Smp,wIS,neg,Nit,Surf,Morn,T3,A,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T3-B-noIS-neg.mzML,210813_Smp_Nit-Surf-Morn-T3-B-noIS-neg.mzML,Nit-Surf-Morn-T3-B.mzML,Smp,noIS,neg,Nit,Surf,Morn,T3,B,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T3-B-wIS.mzML,210813_Smp_Nit-Surf-Morn-T3-B-wIS.mzML,Nit-Surf-Morn-T3-B.mzML,Smp,wIS,neg,Nit,Surf,Morn,T3,B,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T3-C-noIS-neg.mzML,210813_Smp_Nit-Surf-Morn-T3-C-noIS-neg.mzML,Nit-Surf-Morn-T3-C.mzML,Smp,noIS,neg,Nit,Surf,Morn,T3,C,4,2
mzMLs/neg/210813_Smp_Nit-Surf-Morn-T3-C-wIS.mzML,210813_Smp_Nit-Surf-Morn-T3-C-wIS.mzML,Nit-Surf-Morn-T3-C.mzML,Smp,wIS,neg,Nit,Surf,Morn,T3,C,4,2
mzMLs/neg/210813_Smp_Nit_Blk_A-noIS-neg.mzML,210813_Smp_Nit_Blk_A-noIS-neg.mzML,Nit_Blk_A.mzML,Smp,noIS,neg,Nit,NA,NA,NA,A,NA,NA
mzMLs/neg/210813_Smp_Nit_Blk_A-wIS.mzML,210813_Smp_Nit_Blk_A-wIS.mzML,Nit_Blk_A.mzML,Smp,wIS,neg,Nit,NA,NA,NA,A,NA,NA
